date,product_id,product_name,quantity_sold,amazon_price,meesho_price,discount_pct,stock_quantity,rating,num_reviews,page_views,conversion_rate,demand_intensity,cost,profit
16-08-2024,P0022,StyleHub Shoes Pro,4,47.51,41.23,11.92,435,4.1,256,457,0.44,2.01,136.64,53.41
31-05-2024,P0025,ModernSpace Decor Premium,3,373.53,332.64,0.0,91,4.4,355,489,0.2,0.98,776.64,343.95
28-10-2024,P0046,ModernReads Non-Fiction Pro,3,15.42,14.2,0.0,283,4.4,377,355,0.28,0.99,35.13,11.12
2025-03-01 00:00:00,P0011,ElectroMax Smartphones Standard,2,2043.77,1765.76,0.0,355,5.0,450,152,1.32,2.01,3189.1,898.45
2024-09-09 00:00:00,P0020,StyleHub T-Shirts Pro,6,301.14,275.15,0.0,394,3.6,216,57,7.02,4.0,1227.12,579.74
27-12-2024,P0029,HomeEssence Bedding Premium,2,489.64,437.6,19.45,410,5.0,344,284,1.06,3.01,882.9,96.38
21-06-2024,P0048,StoryWorld Comics Standard,4,17.14,16.72,0.0,118,4.3,296,77,2.6,2.0,54.08,14.49
30-05-2024,P0008,ElectroMax Smartwatches Plus,3,1877.54,1767.55,0.0,470,4.1,43,306,0.33,1.01,4155.0,1477.61
2024-07-04 00:00:00,P0032,HomeEssence Cookware Elite,4,464.41,423.77,0.0,444,3.9,389,59,3.39,2.0,1290.52,567.1
2024-02-09 00:00:00,P0037,ClassicPress Non-Fiction Plus,5,48.93,42.16,0.0,468,4.0,417,447,0.22,0.98,183.9,60.73
27-12-2024,P0014,StyleHub Jackets Elite,1,273.56,233.52,0.0,499,3.9,133,172,1.16,2.0,187.7,85.86
2024-06-10 00:00:00,P0041,ClassicPress Children Plus,2,67.85,61.86,0.0,236,4.5,179,385,0.78,3.0,92.78,42.91
2024-10-08 00:00:00,P0011,ElectroMax Smartphones Standard,1,1913.97,1700.57,0.0,355,5.0,450,441,0.23,1.01,1594.55,319.42
2024-10-07 00:00:00,P0030,HomeEssence Decor Pro,3,481.11,461.15,0.0,499,4.8,390,216,0.46,0.99,1016.73,426.6
14-08-2024,P0012,TechPro Laptops Elite,1,1810.83,1684.06,0.0,107,4.2,498,104,2.88,3.0,1379.34,431.49
29-03-2024,P0009,DigiCorp Smartphones Standard,3,584.46,570.32,0.0,123,4.6,285,123,1.63,2.0,1393.86,359.52
2024-02-11 00:00:00,P0030,HomeEssence Decor Pro,1,473.43,458.0,0.0,499,4.8,390,419,0.95,3.98,338.91,134.52
14-04-2024,P0038,ModernReads Non-Fiction Pro,4,13.84,13.44,7.86,445,4.3,357,418,0.48,2.01,46.64,8.71
18-08-2024,P0002,TechPro Laptops Premium,1,227.12,209.27,15.86,151,4.3,122,434,0.46,2.0,232.71,-5.59
13-09-2024,P0041,ClassicPress Children Plus,2,66.5,59.99,0.0,236,4.5,179,377,1.06,4.0,92.78,40.22
29-12-2024,P0035,ModernSpace Decor Plus,6,534.01,517.34,22.61,492,4.7,461,375,0.27,1.01,2923.86,280.17
29-12-2024,P0043,ModernReads Comics Plus,2,30.86,29.25,6.01,365,4.3,10,269,1.49,4.01,46.86,14.87
25-12-2024,P0036,HomeEssence Storage Standard,3,153.39,144.1,0.0,460,4.7,146,455,0.66,3.0,305.97,154.21
2024-05-12 00:00:00,P0032,HomeEssence Cookware Elite,6,412.7,403.28,8.85,444,3.9,389,195,1.03,2.01,1935.78,540.4
27-05-2024,P0005,TechPro Tablets Elite,1,1346.55,1220.33,7.42,345,3.6,126,323,0.31,1.0,1126.48,220.07
28-04-2024,P0036,HomeEssence Storage Standard,4,143.37,133.96,0.0,460,4.7,146,93,1.08,1.0,407.96,165.5
31-01-2025,P0009,DigiCorp Smartphones Standard,4,597.3,569.13,0.0,123,4.6,285,199,0.5,1.0,1858.48,530.72
2024-03-07 00:00:00,P0012,TechPro Laptops Elite,2,1823.39,1663.16,0.0,107,4.2,498,408,0.25,1.02,2758.68,888.1
19-07-2024,P0026,ModernSpace Appliances Premium,4,102.72,88.15,0.0,70,4.5,299,195,1.03,2.01,292.6,118.27
21-06-2024,P0022,StyleHub Shoes Pro,5,48.34,42.97,8.78,435,4.1,256,62,1.61,1.0,170.8,70.91
20-02-2025,P0048,StoryWorld Comics Standard,4,17.4,16.92,0.0,118,4.3,296,230,1.3,2.99,54.08,15.51
28-03-2024,P0032,HomeEssence Cookware Elite,1,474.23,450.73,0.0,444,3.9,389,74,1.35,1.0,322.63,151.6
2024-11-06 00:00:00,P0010,SmartGen Headphones Plus,4,2262.94,1967.55,0.0,310,3.6,66,255,0.78,1.99,7203.0,1848.76
2024-04-08 00:00:00,P0015,StyleHub Jackets Premium,2,64.06,56.28,0.0,442,4.2,291,469,0.43,2.02,87.96,40.15
23-02-2025,P0022,StyleHub Shoes Pro,5,52.69,46.06,0.0,435,4.1,256,365,0.55,2.01,170.8,92.66
2024-08-07 00:00:00,P0022,StyleHub Shoes Pro,1,54.08,49.03,0.0,435,4.1,256,409,0.73,2.99,34.16,19.92
23-11-2024,P0008,ElectroMax Smartwatches Plus,2,1778.48,1651.61,0.0,470,4.1,43,401,0.5,2.0,2770.0,786.96
2024-09-12 00:00:00,P0009,DigiCorp Smartphones Standard,7,609.24,553.18,0.0,123,4.6,285,337,0.3,1.01,3252.34,1012.32
2024-08-08 00:00:00,P0039,AcademiaBooks Comics Plus,6,95.13,92.34,0.0,347,3.6,315,74,1.35,1.0,454.5,116.27
2024-02-08 00:00:00,P0026,ModernSpace Appliances Premium,4,105.68,101.09,0.0,70,4.5,299,500,0.2,1.0,292.6,130.12
19-08-2024,P0033,ModernSpace Storage Plus,4,367.83,338.36,0.0,329,4.4,85,372,0.27,1.0,1148.16,323.16
23-10-2024,P0013,UrbanWear Dresses Premium,4,223.33,207.05,0.0,361,4.6,286,137,0.73,1.0,648.6,244.72
31-10-2024,P0046,ModernReads Non-Fiction Pro,4,16.27,15.49,0.0,283,4.4,377,484,0.62,3.0,46.84,18.25
31-01-2025,P0032,HomeEssence Cookware Elite,1,452.95,405.3,0.0,444,3.9,389,371,0.27,1.0,322.63,130.32
2024-09-08 00:00:00,P0043,ModernReads Comics Plus,2,25.75,24.49,20.44,365,4.3,10,223,1.79,3.99,46.86,4.64
16-11-2024,P0043,ModernReads Comics Plus,2,34.42,31.44,0.0,365,4.3,10,280,0.71,1.99,46.86,21.98
2025-11-01 00:00:00,P0030,HomeEssence Decor Pro,3,472.34,422.3,0.0,499,4.8,390,131,0.76,1.0,1016.73,400.28
2024-04-11 00:00:00,P0005,TechPro Tablets Elite,1,1531.15,1378.86,0.0,345,3.6,126,499,0.4,2.0,1126.48,404.67
31-03-2024,P0012,TechPro Laptops Elite,2,1665.15,1536.23,0.0,107,4.2,498,248,0.4,0.99,2758.68,571.62
2024-10-03 00:00:00,P0008,ElectroMax Smartwatches Plus,3,1904.61,1781.17,0.0,470,4.1,43,104,1.92,2.0,4155.0,1558.83
2024-05-10 00:00:00,P0002,TechPro Laptops Premium,3,269.37,240.98,0.0,151,4.3,122,411,0.24,0.99,698.13,109.99
30-03-2024,P0033,ModernSpace Storage Plus,5,350.35,327.74,0.0,329,4.4,85,109,1.83,1.99,1435.2,316.57
13-11-2024,P0003,DigiCorp Tablets Standard,5,1745.38,1675.07,0.0,224,4.9,182,106,2.83,3.0,8141.95,584.94
25-10-2024,P0031,KitchenPro Decor Plus,2,196.91,191.15,0.0,401,4.3,138,168,1.19,2.0,294.18,99.63
13-03-2024,P0036,HomeEssence Storage Standard,2,151.15,134.12,0.0,460,4.7,146,391,0.51,1.99,203.98,98.32
27-07-2024,P0045,ClassicPress Non-Fiction Pro,5,38.63,34.39,13.03,469,4.5,125,170,0.59,1.0,149.35,43.78
19-06-2024,P0012,TechPro Laptops Elite,5,1804.83,1593.3,0.0,107,4.2,498,328,0.3,0.98,6896.7,2127.46
26-08-2024,P0019,UrbanWear Shoes Premium,4,248.81,232.77,0.0,292,4.7,107,361,0.55,1.99,683.96,311.29
2024-03-11 00:00:00,P0017,TrendSet Dresses Pro,1,359.88,342.9,10.2,223,3.8,122,264,1.14,3.01,271.89,87.99
18-06-2024,P0044,AcademiaBooks Textbooks Elite,4,38.37,34.31,0.0,288,3.8,252,240,0.42,1.01,98.84,54.62
2024-02-03 00:00:00,P0046,ModernReads Non-Fiction Pro,3,15.97,14.64,0.0,283,4.4,377,271,0.37,1.0,35.13,12.79
20-01-2025,P0048,StoryWorld Comics Standard,5,18.28,15.97,0.0,118,4.3,296,473,0.42,1.99,67.6,23.81
15-10-2024,P0019,UrbanWear Shoes Premium,3,261.34,248.23,0.0,292,4.7,107,238,0.42,1.0,512.97,271.05
2024-04-04 00:00:00,P0025,ModernSpace Decor Premium,2,385.85,373.98,0.0,91,4.4,355,321,0.93,2.99,517.76,253.95
28-11-2024,P0045,ClassicPress Non-Fiction Pro,3,41.73,39.73,0.0,469,4.5,125,178,1.12,1.99,89.61,35.58
13-10-2024,P0007,TechPro Headphones Plus,3,1114.34,1009.19,19.46,286,4.9,362,406,0.49,1.99,3713.43,-370.42
2024-01-12 00:00:00,P0038,ModernReads Non-Fiction Pro,4,13.14,11.35,17.77,445,4.3,357,58,3.45,2.0,46.64,5.9
2024-01-05 00:00:00,P0024,TrendSet Jackets Premium,5,87.32,76.67,0.0,426,4.0,35,103,0.97,1.0,316.7,119.88
28-02-2025,P0012,TechPro Laptops Elite,5,1793.82,1584.53,0.0,107,4.2,498,404,0.25,1.01,6896.7,2072.4
30-06-2024,P0008,ElectroMax Smartwatches Plus,3,1810.85,1750.19,0.0,470,4.1,43,151,1.99,3.0,4155.0,1277.54
15-11-2024,P0031,KitchenPro Decor Plus,5,202.71,197.95,0.0,401,4.3,138,443,0.45,1.99,735.45,278.11
20-07-2024,P0034,KitchenPro Storage Pro,1,48.42,44.19,0.0,233,4.5,191,390,1.03,4.02,35.29,13.13
17-09-2024,P0003,DigiCorp Tablets Standard,3,1805.48,1591.62,0.0,224,4.9,182,138,2.17,2.99,4885.17,531.28
23-06-2024,P0025,ModernSpace Decor Premium,3,392.75,343.7,0.0,91,4.4,355,455,0.22,1.0,776.64,401.61
2024-05-07 00:00:00,P0026,ModernSpace Appliances Premium,1,92.25,83.38,10.2,70,4.5,299,155,1.94,3.01,73.15,19.1
2024-02-12 00:00:00,P0019,UrbanWear Shoes Premium,2,261.17,255.84,0.0,292,4.7,107,120,1.67,2.0,341.98,180.37
2024-02-12 00:00:00,P0042,AcademiaBooks Comics Premium,1,74.69,67.23,0.0,208,4.1,161,495,0.2,0.99,56.44,18.25
30-06-2024,P0045,ClassicPress Non-Fiction Pro,4,42.2,39.63,0.0,469,4.5,125,276,0.72,1.99,119.48,49.32
2025-11-02 00:00:00,P0012,TechPro Laptops Elite,3,1725.95,1613.54,0.0,107,4.2,498,129,2.33,3.01,4138.02,1039.82
2024-11-07 00:00:00,P0026,ModernSpace Appliances Premium,1,101.25,97.9,0.0,70,4.5,299,300,0.67,2.01,73.15,28.1
25-12-2024,P0010,SmartGen Headphones Plus,5,2102.68,1941.08,0.0,310,3.6,66,96,2.08,2.0,9003.75,1509.67
2024-05-06 00:00:00,P0034,KitchenPro Storage Pro,4,47.67,46.28,0.0,233,4.5,191,62,1.61,1.0,141.16,49.53
14-06-2024,P0045,ClassicPress Non-Fiction Pro,3,44.55,43.53,0.0,469,4.5,125,63,1.59,1.0,89.61,44.04
15-09-2024,P0030,HomeEssence Decor Pro,4,484.8,422.03,0.0,499,4.8,390,302,0.33,1.0,1355.64,583.55
19-05-2024,P0034,KitchenPro Storage Pro,2,45.89,43.2,0.0,233,4.5,191,206,1.46,3.01,70.58,21.21
27-08-2024,P0025,ModernSpace Decor Premium,2,373.32,320.22,0.0,91,4.4,355,245,1.63,3.99,517.76,228.87
17-10-2024,P0026,ModernSpace Appliances Premium,2,110.23,103.17,0.0,70,4.5,299,446,0.22,0.98,146.3,74.16
13-02-2025,P0031,KitchenPro Decor Plus,3,202.22,173.79,0.0,401,4.3,138,436,0.23,1.0,441.27,165.38
2024-02-08 00:00:00,P0019,UrbanWear Shoes Premium,4,244.05,226.42,9.77,292,4.7,107,376,1.06,3.99,683.96,292.26
2024-07-07 00:00:00,P0007,TechPro Headphones Plus,1,1186.75,1144.55,21.15,286,4.9,362,76,1.32,1.0,1237.81,-51.06
30-08-2024,P0033,ModernSpace Storage Plus,5,347.42,337.75,0.0,329,4.4,85,334,0.3,1.0,1435.2,301.92
2024-12-10 00:00:00,P0029,HomeEssence Bedding Premium,2,555.71,512.52,0.0,410,5.0,344,479,0.21,1.01,882.9,228.52
2024-08-07 00:00:00,P0041,ClassicPress Children Plus,4,71.37,63.19,0.0,236,4.5,179,427,0.47,2.01,185.56,99.91
25-07-2024,P0026,ModernSpace Appliances Premium,3,96.35,85.52,11.09,70,4.5,299,298,0.34,1.01,219.45,69.59
2024-12-09 00:00:00,P0017,TrendSet Dresses Pro,3,339.71,318.59,15.42,223,3.8,122,166,0.6,1.0,815.67,203.46
19-07-2024,P0036,HomeEssence Storage Standard,1,141.17,130.57,9.61,460,4.7,146,312,0.64,2.0,101.99,39.18
19-12-2024,P0019,UrbanWear Shoes Premium,2,271.18,249.36,0.0,292,4.7,107,347,0.29,1.01,341.98,200.37
28-11-2024,P0017,TrendSet Dresses Pro,1,386.25,333.72,0.0,223,3.8,122,378,0.53,2.0,271.89,114.36
23-10-2024,P0041,ClassicPress Children Plus,5,67.1,65.49,0.0,236,4.5,179,322,0.62,2.0,231.95,103.57
22-06-2024,P0011,ElectroMax Smartphones Standard,3,2005.09,1762.43,0.0,355,5.0,450,451,0.44,1.98,4783.65,1231.61
28-03-2024,P0001,TechPro Laptops Pro,4,1737.28,1621.83,0.0,396,3.6,226,478,0.63,3.01,5984.08,965.04
2024-06-08 00:00:00,P0022,StyleHub Shoes Pro,1,55.91,51.81,0.0,435,4.1,256,158,0.63,1.0,34.16,21.75
25-05-2024,P0013,UrbanWear Dresses Premium,3,225.93,221.18,0.0,361,4.6,286,432,0.23,0.99,486.45,191.33
2024-05-10 00:00:00,P0041,ClassicPress Children Plus,2,69.76,61.17,0.0,236,4.5,179,68,2.94,2.0,92.78,46.73
16-01-2025,P0039,AcademiaBooks Comics Plus,4,99.09,85.5,0.0,347,3.6,315,268,0.37,0.99,303.0,93.36
26-03-2024,P0030,HomeEssence Decor Pro,3,480.89,467.0,0.0,499,4.8,390,344,0.58,2.0,1016.73,425.95
17-09-2024,P0005,TechPro Tablets Elite,1,1571.78,1470.96,0.0,345,3.6,126,398,0.5,1.99,1126.48,445.3
2024-10-08 00:00:00,P0038,ModernReads Non-Fiction Pro,5,13.38,11.53,12.84,445,4.3,357,118,1.69,1.99,58.3,8.62
2024-11-12 00:00:00,P0035,ModernSpace Decor Plus,4,715.9,662.94,0.0,492,4.7,461,332,0.3,1.0,1949.24,914.37
2024-10-03 00:00:00,P0013,UrbanWear Dresses Premium,4,216.37,195.87,0.0,361,4.6,286,357,0.56,2.0,648.6,216.89
16-11-2024,P0003,DigiCorp Tablets Standard,1,1878.37,1802.64,0.0,224,4.9,182,195,1.54,3.0,1628.39,249.98
2024-09-05 00:00:00,P0039,AcademiaBooks Comics Plus,1,96.9,88.26,0.0,347,3.6,315,124,1.61,2.0,75.75,21.15
2024-06-10 00:00:00,P0041,ClassicPress Children Plus,2,68.21,64.09,0.0,236,4.5,179,385,0.78,3.0,92.78,43.63
13-08-2024,P0012,TechPro Laptops Elite,2,1288.12,1237.0,22.65,107,4.2,498,376,0.27,1.02,2758.68,-182.44
2024-10-12 00:00:00,P0019,UrbanWear Shoes Premium,4,254.73,224.12,0.0,292,4.7,107,264,0.38,1.0,683.96,334.96
2024-11-10 00:00:00,P0009,DigiCorp Smartphones Standard,2,554.46,490.95,0.0,123,4.6,285,403,0.5,2.02,929.24,179.68
24-06-2024,P0016,ChicLine Jeans Premium,4,247.2,210.38,0.0,436,4.6,214,157,1.27,1.99,671.0,317.8
27-06-2024,P0036,HomeEssence Storage Standard,4,148.49,133.97,0.0,460,4.7,146,429,0.47,2.02,407.96,186.02
2024-11-05 00:00:00,P0028,HomeEssence Bedding Pro,3,28.19,25.25,0.0,87,3.9,487,460,0.22,1.01,58.56,26.0
2025-12-01 00:00:00,P0040,AcademiaBooks Children Premium,2,82.8,72.05,0.0,109,3.8,32,454,0.22,1.0,122.0,43.61
19-01-2025,P0046,ModernReads Non-Fiction Pro,4,16.26,15.28,0.0,283,4.4,377,347,0.58,2.01,46.84,18.19
2024-07-12 00:00:00,P0016,ChicLine Jeans Premium,2,248.04,222.56,0.0,436,4.6,214,251,0.8,2.01,335.5,160.57
2024-08-06 00:00:00,P0038,ModernReads Non-Fiction Pro,1,15.15,12.94,0.0,445,4.3,357,79,3.8,3.0,11.66,3.49
2024-04-12 00:00:00,P0013,UrbanWear Dresses Premium,5,220.57,207.97,0.0,361,4.6,286,68,1.47,1.0,810.75,292.11
24-12-2024,P0005,TechPro Tablets Elite,4,1391.94,1186.32,9.34,345,3.6,126,60,3.33,2.0,4505.92,1061.85
2024-10-05 00:00:00,P0017,TrendSet Dresses Pro,2,343.9,319.35,14.51,223,3.8,122,458,0.66,3.02,543.78,144.02
2024-08-09 00:00:00,P0016,ChicLine Jeans Premium,6,236.73,210.73,0.0,436,4.6,214,326,0.31,1.01,1006.5,413.87
2024-02-12 00:00:00,P0048,StoryWorld Comics Standard,2,17.89,16.05,0.0,118,4.3,296,457,0.22,1.01,27.04,8.74
28-06-2024,P0017,TrendSet Dresses Pro,3,377.28,363.48,0.0,223,3.8,122,497,0.2,0.99,815.67,316.18
2024-11-10 00:00:00,P0033,ModernSpace Storage Plus,5,352.03,340.66,0.0,329,4.4,85,496,0.2,0.99,1435.2,324.97
25-11-2024,P0016,ChicLine Jeans Premium,3,248.84,237.64,0.0,436,4.6,214,334,0.6,2.0,503.25,243.27
21-03-2024,P0033,ModernSpace Storage Plus,4,369.95,329.46,0.0,329,4.4,85,231,0.87,2.01,1148.16,331.65
2024-12-07 00:00:00,P0019,UrbanWear Shoes Premium,4,266.02,256.77,0.0,292,4.7,107,254,0.79,2.01,683.96,380.13
2025-02-01 00:00:00,P0034,KitchenPro Storage Pro,4,46.97,45.22,0.0,233,4.5,191,202,1.49,3.01,141.16,46.72
20-08-2024,P0023,TrendSet Jeans Standard,3,369.87,314.88,0.0,185,4.2,226,441,0.45,1.98,818.04,291.57
2024-04-12 00:00:00,P0039,AcademiaBooks Comics Plus,3,99.12,93.89,0.0,347,3.6,315,484,0.62,3.0,227.25,70.11
2024-02-09 00:00:00,P0012,TechPro Laptops Elite,4,1767.5,1561.91,0.0,107,4.2,498,245,0.41,1.0,5517.36,1552.64
31-03-2024,P0042,AcademiaBooks Comics Premium,3,75.04,69.84,0.0,208,4.1,161,304,0.66,2.01,169.32,55.81
30-04-2024,P0034,KitchenPro Storage Pro,1,46.78,42.53,0.0,233,4.5,191,459,0.44,2.02,35.29,11.49
22-12-2024,P0035,ModernSpace Decor Plus,2,692.1,670.37,0.0,492,4.7,461,286,0.35,1.0,974.62,409.59
27-04-2024,P0030,HomeEssence Decor Pro,4,478.87,412.61,0.0,499,4.8,390,141,2.13,3.0,1355.64,559.85
2024-12-08 00:00:00,P0003,DigiCorp Tablets Standard,2,1761.77,1538.0,0.0,224,4.9,182,198,1.01,2.0,3256.78,266.76
2025-08-02 00:00:00,P0015,StyleHub Jackets Premium,4,50.91,46.98,17.76,442,4.2,291,388,0.26,1.01,175.92,27.72
20-04-2024,P0022,StyleHub Shoes Pro,2,52.49,45.24,0.0,435,4.1,256,499,0.2,1.0,68.32,36.66
31-10-2024,P0037,ClassicPress Non-Fiction Plus,1,47.29,40.32,0.0,468,4.0,417,68,1.47,1.0,36.78,10.51
2024-09-07 00:00:00,P0041,ClassicPress Children Plus,5,72.34,65.53,0.0,236,4.5,179,100,2.0,2.0,231.95,129.76
30-06-2024,P0007,TechPro Headphones Plus,4,1417.59,1385.62,0.0,286,4.9,362,105,0.95,1.0,4951.24,719.12
2024-03-08 00:00:00,P0031,KitchenPro Decor Plus,5,193.5,188.67,0.0,401,4.3,138,93,3.23,3.0,735.45,232.06
18-12-2024,P0043,ModernReads Comics Plus,1,27.41,24.64,16.67,365,4.3,10,155,1.94,3.01,23.43,3.98
21-02-2025,P0030,HomeEssence Decor Pro,4,404.08,393.99,11.68,499,4.8,390,310,0.32,0.99,1355.64,260.69
25-10-2024,P0044,AcademiaBooks Textbooks Elite,3,35.38,31.84,0.0,288,3.8,252,125,1.6,2.0,74.13,32.02
2024-05-12 00:00:00,P0026,ModernSpace Appliances Premium,1,91.31,82.76,16.3,70,4.5,299,285,0.7,2.0,73.15,18.16
2024-04-06 00:00:00,P0039,AcademiaBooks Comics Plus,2,95.04,92.72,0.0,347,3.6,315,467,0.21,0.98,151.5,38.58
27-12-2024,P0007,TechPro Headphones Plus,2,1418.46,1359.68,0.0,286,4.9,362,259,0.77,1.99,2475.62,361.3
30-05-2024,P0039,AcademiaBooks Comics Plus,2,73.77,70.98,23.64,347,3.6,315,331,0.6,1.99,151.5,-3.97
15-07-2024,P0012,TechPro Laptops Elite,4,1820.1,1571.92,0.0,107,4.2,498,188,0.53,1.0,5517.36,1763.04
29-04-2024,P0020,StyleHub T-Shirts Pro,2,287.2,257.64,0.0,394,3.6,216,264,0.38,1.0,409.04,165.37
24-12-2024,P0001,TechPro Laptops Pro,1,1836.5,1592.27,0.0,396,3.6,226,317,0.32,1.01,1496.02,340.48
29-01-2025,P0030,HomeEssence Decor Pro,4,461.04,409.28,0.0,499,4.8,390,242,0.41,0.99,1355.64,488.54
18-05-2024,P0008,ElectroMax Smartwatches Plus,3,1891.41,1844.41,0.0,470,4.1,43,343,0.29,0.99,4155.0,1519.23
15-03-2024,P0048,StoryWorld Comics Standard,5,18.1,16.92,0.0,118,4.3,296,151,0.66,1.0,67.6,22.88
26-08-2024,P0037,ClassicPress Non-Fiction Plus,2,47.69,41.16,0.0,468,4.0,417,117,1.71,2.0,73.56,21.83
18-11-2024,P0013,UrbanWear Dresses Premium,6,215.18,192.74,0.0,361,4.6,286,304,0.66,2.01,972.9,318.18
21-07-2024,P0023,TrendSet Jeans Standard,1,361.17,334.91,0.0,185,4.2,226,80,1.25,1.0,272.68,88.49
2024-10-03 00:00:00,P0036,HomeEssence Storage Standard,4,149.53,136.66,0.0,460,4.7,146,185,0.54,1.0,407.96,190.14
29-07-2024,P0016,ChicLine Jeans Premium,4,241.98,208.11,0.0,436,4.6,214,360,0.56,2.02,671.0,296.9
22-06-2024,P0046,ModernReads Non-Fiction Pro,1,14.92,14.04,0.0,283,4.4,377,397,0.76,3.02,11.71,3.21
2025-08-02 00:00:00,P0020,StyleHub T-Shirts Pro,4,301.97,287.84,0.0,394,3.6,216,163,0.61,0.99,818.08,389.81
13-03-2024,P0018,StyleHub T-Shirts Pro,4,294.84,277.72,0.0,490,3.9,352,337,0.59,1.99,872.8,306.57
13-06-2024,P0031,KitchenPro Decor Plus,4,210.63,188.12,0.0,401,4.3,138,480,0.21,1.01,588.36,254.16
17-10-2024,P0019,UrbanWear Shoes Premium,5,264.76,228.69,0.0,292,4.7,107,222,0.9,2.0,854.95,468.86
19-06-2024,P0039,AcademiaBooks Comics Plus,5,93.23,89.79,0.0,347,3.6,315,336,0.6,2.02,378.75,87.39
23-09-2024,P0040,AcademiaBooks Children Premium,2,85.04,74.4,0.0,109,3.8,32,120,2.5,3.0,122.0,48.08
26-04-2024,P0029,HomeEssence Bedding Premium,3,515.45,443.8,8.26,410,5.0,344,415,0.48,1.99,1324.35,222.0
28-08-2024,P0018,StyleHub T-Shirts Pro,4,300.0,265.4,0.0,490,3.9,352,134,0.75,1.0,872.8,327.22
21-03-2024,P0021,StyleHub Dresses Standard,6,94.04,89.71,24.89,143,4.8,48,140,0.71,0.99,537.72,26.51
15-02-2025,P0025,ModernSpace Decor Premium,2,378.12,349.0,0.0,91,4.4,355,249,1.2,2.99,517.76,238.47
18-10-2024,P0029,HomeEssence Bedding Premium,1,575.69,490.81,0.0,410,5.0,344,96,2.08,2.0,441.45,134.24
2024-10-11 00:00:00,P0048,StoryWorld Comics Standard,4,18.02,17.48,0.0,118,4.3,296,280,1.07,3.0,54.08,18.01
17-04-2024,P0040,AcademiaBooks Children Premium,3,78.55,72.32,0.0,109,3.8,32,151,1.32,1.99,183.0,52.64
22-12-2024,P0041,ClassicPress Children Plus,2,67.76,60.79,0.0,236,4.5,179,169,1.78,3.01,92.78,42.74
13-07-2024,P0048,StoryWorld Comics Standard,5,17.72,15.64,0.0,118,4.3,296,492,0.2,0.98,67.6,20.98
29-04-2024,P0001,TechPro Laptops Pro,2,1623.07,1552.04,6.39,396,3.6,226,136,1.47,2.0,2992.04,254.1
2025-12-01 00:00:00,P0012,TechPro Laptops Elite,4,1771.95,1606.88,0.0,107,4.2,498,204,1.47,3.0,5517.36,1570.45
16-12-2024,P0042,AcademiaBooks Comics Premium,6,58.02,50.19,22.78,208,4.1,161,391,0.51,1.99,338.64,9.48
30-12-2024,P0010,SmartGen Headphones Plus,4,2218.17,1957.57,0.0,310,3.6,66,85,2.35,2.0,7203.0,1669.69
19-11-2024,P0026,ModernSpace Appliances Premium,5,105.84,92.05,0.0,70,4.5,299,253,0.79,2.0,365.75,163.47
2024-06-06 00:00:00,P0011,ElectroMax Smartphones Standard,2,2045.42,1833.53,0.0,355,5.0,450,217,0.92,2.0,3189.1,901.74
18-05-2024,P0034,KitchenPro Storage Pro,3,41.98,36.13,7.35,233,4.5,191,226,0.44,0.99,105.87,20.07
29-12-2024,P0037,ClassicPress Non-Fiction Plus,2,47.49,45.88,0.0,468,4.0,417,94,2.13,2.0,73.56,21.42
2024-08-04 00:00:00,P0033,ModernSpace Storage Plus,1,357.35,325.27,0.0,329,4.4,85,399,0.75,2.99,287.04,70.31
15-01-2025,P0025,ModernSpace Decor Premium,1,374.85,362.92,0.0,91,4.4,355,90,1.11,1.0,258.88,115.97
2025-12-01 00:00:00,P0038,ModernReads Non-Fiction Pro,1,15.94,15.52,0.0,445,4.3,357,436,0.69,3.01,11.66,4.28
30-11-2024,P0022,StyleHub Shoes Pro,3,56.35,55.03,0.0,435,4.1,256,125,0.8,1.0,102.48,66.57
2024-02-04 00:00:00,P0029,HomeEssence Bedding Premium,6,551.43,516.15,0.0,410,5.0,344,354,0.56,1.98,2648.7,659.87
2024-08-09 00:00:00,P0028,HomeEssence Bedding Pro,2,28.2,26.1,0.0,87,3.9,487,248,0.81,2.01,39.04,17.35
2024-09-09 00:00:00,P0008,ElectroMax Smartwatches Plus,3,1882.0,1724.74,0.0,470,4.1,43,161,1.86,2.99,4155.0,1491.0
2025-07-02 00:00:00,P0033,ModernSpace Storage Plus,2,349.02,311.14,0.0,329,4.4,85,81,2.47,2.0,574.08,123.97
13-04-2024,P0015,StyleHub Jackets Premium,1,61.47,56.26,0.0,442,4.2,291,332,0.9,2.99,43.98,17.49
17-11-2024,P0034,KitchenPro Storage Pro,2,37.27,35.27,15.63,233,4.5,191,132,0.76,1.0,70.58,3.96
2024-08-12 00:00:00,P0016,ChicLine Jeans Premium,2,239.82,208.98,0.0,436,4.6,214,269,0.37,1.0,335.5,144.14
22-11-2024,P0028,HomeEssence Bedding Pro,2,25.92,22.72,0.0,87,3.9,487,126,2.38,3.0,39.04,12.81
2024-09-10 00:00:00,P0022,StyleHub Shoes Pro,2,56.91,50.57,0.0,435,4.1,256,87,1.15,1.0,68.32,45.49
21-06-2024,P0013,UrbanWear Dresses Premium,5,218.63,203.23,0.0,361,4.6,286,287,0.35,1.0,810.75,282.42
14-11-2024,P0002,TechPro Laptops Premium,3,262.45,225.86,0.0,151,4.3,122,72,1.39,1.0,698.13,89.21
