product_id,category,price,competitor_price,discount,units_sold,date,season,day_of_week,stock_available,marketing_spend,customer_rating
P020,Home,609.32,663.92,7.4,61,2025-01-26,Winter,Sunday,277,1080.56,2.5
P013,Home,237.56,240.37,6.5,42,2023-05-04,Spring,Thursday,379,204.2,4.0
P047,Beauty,319.31,329.27,3.7,59,2024-07-05,Summer,Friday,415,10.72,4.1
P007,Clothing,1131.98,1201.72,8.7,49,2024-11-03,Fall,Sunday,456,2.29,4.3
P012,Electronics,1119.61,1032.39,19.4,61,2024-02-02,Winter,Friday,247,248.29,4.8
P016,Electronics,1774.9,1751.88,3.8,39,2023-04-19,Spring,Wednesday,453,267.04,4.0
P022,Clothing,400.44,442.4,11.3,61,2025-08-12,Summer,Tuesday,15,193.72,4.5
P004,Home,805.72,663.95,3.7,23,2025-05-30,Spring,Friday,332,33.02,3.8
P045,Electronics,2114.56,1848.49,1.3,48,2024-05-19,Spring,Sunday,260,1041.02,4.5
P016,Home,1899.41,1906.93,12.0,25,2025-05-17,Spring,Saturday,80,169.87,2.3
P046,Beauty,319.03,328.61,2.6,63,2023-02-13,Winter,Monday,278,431.6,4.6
P012,Clothing,594.5,592.85,1.3,61,2024-06-15,Summer,Saturday,406,1042.76,3.3
P045,Sports,1351.65,1613.69,11.1,26,2025-08-28,Summer,Thursday,59,112.67,3.0
P010,Beauty,789.62,689.94,7.3,47,2025-12-18,Winter,Thursday,68,14.71,3.2
P043,Electronics,1549.46,1598.59,7.8,36,2025-10-30,Fall,Thursday,32,84.56,4.0
P027,Sports,1551.77,1609.06,2.5,43,2025-01-13,Winter,Monday,16,429.31,4.5
P045,Sports,450.58,357.2,5.4,57,2025-02-04,Winter,Tuesday,305,54.05,3.9
P023,Clothing,224.85,227.3,4.4,60,2024-03-15,Spring,Friday,468,67.31,2.7
P017,Clothing,447.01,471.6,14.3,84,2024-12-28,Winter,Saturday,462,1148.14,3.2
P007,Clothing,964.83,923.26,6.5,41,2023-07-18,Summer,Tuesday,60,852.43,3.3
P041,Home,686.28,640.86,7.6,39,2023-11-29,Fall,Wednesday,114,611.06,4.2
P048,Clothing,1148.87,1097.62,2.1,36,2025-11-25,Fall,Tuesday,249,50.51,3.6
P045,Electronics,1997.75,2172.83,9.0,37,2023-08-14,Summer,Monday,446,514.43,3.3
P028,Home,1968.99,2069.96,12.0,30,2023-05-29,Spring,Monday,419,1361.11,3.9
P044,Beauty,308.53,266.49,7.7,67,2025-04-20,Spring,Sunday,29,987.16,3.0
P019,Clothing,910.21,984.16,6.6,62,2025-07-17,Summer,Thursday,246,430.39,4.1
P029,Home,1210.1,1093.0,9.2,31,2025-11-26,Fall,Wednesday,328,1247.6,3.2
P011,Beauty,89.45,75.98,2.9,81,2025-11-30,Fall,Sunday,389,649.97,5.0
P043,Clothing,504.31,435.53,3.4,62,2025-07-26,Summer,Saturday,389,489.68,3.4
P017,Sports,1023.64,1021.81,8.3,56,2025-04-27,Spring,Sunday,391,665.56,4.2
P036,Electronics,266.44,281.08,8.5,62,2024-01-09,Winter,Tuesday,312,302.61,3.2
P034,Beauty,781.35,823.11,4.2,61,2023-01-21,Winter,Saturday,175,306.67,2.9
P049,Beauty,159.51,148.1,5.5,90,2024-02-03,Winter,Saturday,224,462.58,3.7
P010,Electronics,2030.65,1988.13,2.9,35,2024-01-18,Winter,Thursday,288,499.54,3.1
P027,Sports,1089.29,1001.47,10.7,40,2023-09-27,Fall,Wednesday,364,402.36,3.9
P018,Beauty,454.51,494.46,5.9,69,2023-12-18,Winter,Monday,308,421.14,5.0
P040,Home,929.54,903.19,6.2,37,2023-06-13,Summer,Tuesday,68,998.44,4.5
P013,Sports,1312.5,1278.31,7.5,56,2024-12-14,Winter,Saturday,225,1736.76,4.4
P025,Beauty,656.14,612.25,2.2,33,2025-11-12,Fall,Wednesday,498,307.95,3.2
P030,Sports,886.48,980.21,5.3,66,2023-02-11,Winter,Saturday,66,861.96,3.5
P001,Home,323.49,283.6,16.6,42,2023-11-06,Fall,Monday,217,293.06,3.9
P013,Sports,170.95,175.75,6.0,57,2024-11-28,Fall,Thursday,361,648.71,4.2
P034,Clothing,208.34,191.28,11.1,71,2023-12-19,Winter,Tuesday,74,281.68,3.9
P010,Home,1029.22,1071.1,10.4,47,2023-04-30,Spring,Sunday,331,587.98,3.6
P044,Electronics,2783.7,2847.79,7.6,17,2025-06-19,Summer,Thursday,31,410.84,3.1
P003,Sports,781.88,690.37,10.6,60,2024-07-13,Summer,Saturday,292,462.95,4.6
P038,Home,276.34,254.97,11.1,41,2024-03-20,Spring,Wednesday,30,36.11,3.8
P039,Sports,1768.1,1807.61,3.7,42,2025-12-05,Winter,Friday,121,620.71,3.1
P026,Home,469.83,534.05,18.8,58,2024-01-17,Winter,Wednesday,10,43.04,3.6
P032,Clothing,1000.34,984.98,12.6,53,2023-12-26,Winter,Tuesday,96,227.15,3.3
P013,Clothing,1121.14,1180.11,12.9,43,2023-09-02,Fall,Saturday,494,67.22,5.0
P018,Electronics,2929.92,2619.39,12.4,19,2025-10-03,Fall,Friday,343,1351.7,2.9
P026,Beauty,252.93,262.17,3.2,56,2023-10-17,Fall,Tuesday,334,564.61,3.7
P038,Sports,267.17,240.56,7.2,66,2025-02-09,Winter,Sunday,165,499.8,3.8
P038,Electronics,2026.83,2153.36,5.6,49,2023-03-10,Spring,Friday,47,119.9,5.0
P033,Electronics,1985.7,1919.35,8.1,41,2024-08-10,Summer,Saturday,184,437.79,3.6
P031,Beauty,100.15,85.36,27.0,65,2025-11-18,Fall,Tuesday,296,7.46,4.1
P028,Electronics,1865.26,1595.34,1.7,47,2023-01-09,Winter,Monday,234,152.07,3.9
P001,Home,712.82,582.2,12.1,40,2023-03-29,Spring,Wednesday,94,340.39,4.5
P020,Home,1291.93,1517.39,3.3,39,2023-12-26,Winter,Tuesday,115,139.47,3.8
P035,Electronics,415.45,402.83,5.2,54,2024-07-27,Summer,Saturday,69,201.86,4.2
P032,Sports,1061.48,1078.5,3.3,29,2024-06-10,Summer,Monday,82,32.14,2.3
P026,Home,1836.54,1816.47,3.8,32,2024-07-27,Summer,Saturday,283,1227.82,4.3
P008,Beauty,411.13,418.8,17.7,55,2024-09-03,Fall,Tuesday,413,563.76,3.8
P021,Electronics,2988.38,3301.88,6.6,19,2023-08-15,Summer,Tuesday,384,746.54,3.2
P042,Sports,414.6,432.08,7.7,66,2025-01-20,Winter,Monday,78,380.74,3.3
P010,Electronics,2680.45,2845.2,13.2,28,2023-05-09,Spring,Tuesday,418,955.78,3.4
P005,Clothing,228.72,232.07,3.8,65,2025-08-13,Summer,Wednesday,273,1019.23,3.8
P040,Sports,1046.27,1163.16,3.6,49,2023-03-06,Spring,Monday,26,1201.61,3.6
P029,Sports,817.19,920.62,3.2,47,2025-10-10,Fall,Friday,488,943.65,2.8
P015,Electronics,639.4,623.87,15.3,66,2023-05-19,Spring,Friday,412,1667.93,5.0
P003,Clothing,1164.21,1170.64,2.9,38,2025-05-21,Spring,Wednesday,401,195.54,4.9
P046,Clothing,314.19,315.31,5.7,57,2023-05-25,Spring,Thursday,247,1791.82,3.9
P011,Home,996.42,994.36,3.3,31,2023-10-26,Fall,Thursday,444,111.12,5.0
P015,Home,1827.54,1731.03,11.7,22,2023-09-08,Fall,Friday,135,602.83,3.7
P025,Beauty,600.52,572.28,7.1,69,2024-06-15,Summer,Saturday,286,1291.14,3.0
P042,Electronics,2333.03,2308.22,5.4,19,2025-10-17,Fall,Friday,468,259.03,3.1
P004,Sports,1773.42,1713.8,24.3,47,2023-05-09,Spring,Tuesday,345,684.4,4.3
P002,Beauty,465.76,503.81,3.8,54,2025-06-13,Summer,Friday,366,592.75,3.2
P002,Sports,1311.69,1392.06,12.8,32,2024-04-17,Spring,Wednesday,407,82.96,3.3
P023,Clothing,716.12,752.17,11.7,55,2024-01-18,Winter,Thursday,162,323.44,3.3
P026,Home,1636.49,1630.5,11.7,16,2024-09-05,Fall,Thursday,302,205.36,3.8
P007,Electronics,2130.16,2394.94,6.6,38,2025-08-05,Summer,Tuesday,409,201.42,4.7
P009,Electronics,1371.06,1263.55,3.0,37,2025-06-04,Summer,Wednesday,41,1667.21,4.0
P032,Clothing,1107.47,1039.01,2.2,56,2024-03-17,Spring,Sunday,473,1079.04,4.0
P023,Home,1708.12,1433.15,6.2,36,2024-02-04,Winter,Sunday,30,134.44,3.1
P050,Electronics,618.0,572.35,4.9,49,2025-03-29,Spring,Saturday,196,313.49,3.5
P008,Electronics,2827.44,3229.73,9.6,43,2024-06-08,Summer,Saturday,252,147.9,3.3
P017,Sports,1395.06,1519.08,7.1,27,2025-09-01,Fall,Monday,223,93.64,3.8
P044,Home,397.6,438.14,2.1,41,2024-09-26,Fall,Thursday,338,95.44,4.6
P008,Home,1973.04,2344.35,5.9,26,2024-08-01,Summer,Thursday,314,138.47,3.3
P030,Sports,338.73,323.63,11.3,51,2023-11-08,Fall,Wednesday,84,539.85,4.4
P033,Beauty,744.37,712.64,3.2,51,2025-05-17,Spring,Saturday,381,1810.57,3.7
P026,Home,262.02,275.46,15.0,55,2024-10-26,Fall,Saturday,142,202.12,4.1
P033,Beauty,480.85,474.14,3.4,42,2025-04-03,Spring,Thursday,93,18.07,4.3
P025,Clothing,1009.94,1014.98,7.0,57,2025-02-22,Winter,Saturday,499,1056.27,4.0
P033,Home,214.23,195.2,9.5,40,2025-07-24,Summer,Thursday,290,386.59,4.5
P005,Beauty,699.96,776.82,10.1,41,2023-11-09,Fall,Thursday,57,75.34,3.3
P002,Electronics,814.43,844.22,2.9,51,2024-04-27,Spring,Saturday,103,106.31,3.5
P042,Home,316.44,306.57,5.2,46,2024-11-01,Fall,Friday,94,1148.66,2.7
P050,Sports,1054.54,1040.25,4.2,34,2023-08-09,Summer,Wednesday,97,766.83,4.1
P026,Clothing,1419.21,1305.97,6.6,28,2024-11-01,Fall,Friday,290,8.34,3.4
P007,Sports,1601.02,1548.85,3.3,33,2023-03-06,Spring,Monday,154,1622.38,4.1
P033,Beauty,311.34,328.85,1.6,83,2023-02-25,Winter,Saturday,69,408.18,3.9
P047,Home,665.52,668.2,6.2,49,2023-04-19,Spring,Wednesday,496,972.63,3.9
P023,Home,1988.9,2217.15,3.9,39,2024-12-09,Winter,Monday,115,1513.73,4.4
P012,Electronics,1345.53,1316.58,7.6,55,2024-02-05,Winter,Monday,163,124.17,4.0
P038,Home,336.07,347.79,16.7,50,2023-06-15,Summer,Thursday,36,538.01,3.1
P045,Sports,475.81,495.76,9.0,60,2023-04-01,Spring,Saturday,334,60.56,3.7
P044,Clothing,122.41,128.39,5.2,71,2023-05-07,Spring,Sunday,73,60.14,3.9
P016,Home,202.83,218.22,9.5,56,2025-03-30,Spring,Sunday,458,81.09,2.7
P032,Sports,666.72,621.46,18.1,62,2025-05-04,Spring,Sunday,59,64.49,3.4
P006,Sports,1635.21,1664.81,9.2,39,2023-11-27,Fall,Monday,361,1120.95,4.2
P027,Clothing,1348.61,1269.59,17.2,32,2025-04-09,Spring,Wednesday,18,2.25,3.7
P033,Home,728.6,745.88,9.4,37,2023-03-22,Spring,Wednesday,341,341.04,3.9
P029,Sports,533.09,457.65,8.0,61,2025-02-10,Winter,Monday,311,456.28,4.1
P020,Beauty,297.61,322.25,1.6,78,2023-01-16,Winter,Monday,352,741.19,3.6
P003,Clothing,954.71,858.06,10.3,53,2023-05-01,Spring,Monday,341,311.68,3.9
P019,Home,771.2,816.19,12.2,27,2025-09-26,Fall,Friday,115,201.13,3.5
P049,Beauty,156.56,188.01,13.8,79,2023-10-01,Fall,Sunday,197,802.28,3.8
P048,Beauty,128.12,125.1,13.9,71,2023-06-15,Summer,Thursday,137,475.75,4.2
P042,Beauty,520.55,526.88,8.3,68,2025-01-15,Winter,Wednesday,62,668.34,3.8
P045,Home,378.84,385.72,14.3,56,2024-06-01,Summer,Saturday,247,69.86,2.4
P032,Sports,790.23,830.88,6.0,43,2024-11-27,Fall,Wednesday,315,80.53,4.3
P031,Electronics,303.31,313.28,15.4,56,2024-12-27,Winter,Friday,306,309.19,3.6
P028,Home,1560.97,1702.49,1.9,26,2024-09-20,Fall,Friday,97,582.51,3.9
P022,Home,504.41,400.48,8.8,33,2025-04-28,Spring,Monday,453,83.04,3.6
P023,Electronics,2349.43,2695.66,7.0,23,2023-11-22,Fall,Wednesday,487,44.12,4.8
P016,Clothing,138.3,119.85,10.8,78,2024-08-29,Summer,Thursday,219,599.67,4.8
P010,Clothing,514.71,519.91,6.5,52,2024-05-24,Spring,Friday,439,401.52,3.0
P030,Home,590.2,642.2,0.7,55,2025-02-15,Winter,Saturday,122,229.15,4.8
P028,Home,417.52,392.45,7.2,45,2024-08-14,Summer,Wednesday,417,172.44,4.2
P024,Electronics,1192.43,1232.35,12.0,53,2024-06-23,Summer,Sunday,260,607.24,3.6
P048,Clothing,767.42,723.55,4.9,54,2024-10-30,Fall,Wednesday,463,930.66,2.6
P047,Clothing,1131.48,1240.9,4.6,55,2024-09-12,Fall,Thursday,299,1620.39,5.0
P037,Home,1974.71,1998.03,11.9,38,2025-12-04,Winter,Thursday,133,2229.91,2.6
P001,Sports,643.57,665.61,7.4,55,2023-07-01,Summer,Saturday,270,77.64,3.0
P035,Beauty,58.46,69.42,12.7,83,2024-12-02,Winter,Monday,116,156.99,3.3
P044,Home,779.0,800.28,8.0,65,2024-01-13,Winter,Saturday,130,1339.05,4.1
P015,Home,292.36,314.38,2.4,63,2023-12-31,Winter,Sunday,105,85.1,3.2
P023,Clothing,1059.75,983.39,7.5,58,2024-07-06,Summer,Saturday,246,814.56,3.4
P007,Beauty,224.43,231.16,12.6,71,2024-07-30,Summer,Tuesday,283,483.28,3.2
P022,Electronics,1172.8,1008.59,5.4,38,2025-10-12,Fall,Sunday,346,235.34,3.3
P023,Electronics,2633.79,2664.37,8.9,36,2023-07-11,Summer,Tuesday,266,2278.25,2.9
P047,Beauty,586.88,603.09,2.9,53,2025-10-12,Fall,Sunday,310,225.68,4.0
P023,Home,1412.88,1449.64,1.1,33,2025-06-26,Summer,Thursday,50,705.09,3.2
P034,Electronics,2899.84,3386.74,4.6,43,2023-02-06,Winter,Monday,396,410.14,4.0
P038,Electronics,2539.24,2266.77,11.9,35,2023-01-25,Winter,Wednesday,129,112.69,3.8
P011,Home,1912.58,1865.44,1.3,19,2023-03-10,Spring,Friday,149,960.93,3.0
P010,Clothing,200.97,211.83,7.5,69,2024-06-29,Summer,Saturday,383,95.42,2.1
P011,Sports,1366.38,1453.36,1.7,37,2024-12-06,Winter,Friday,234,211.29,4.2
P040,Home,234.03,223.07,12.2,43,2024-10-28,Fall,Monday,250,13.04,3.5
P044,Home,1314.05,1196.39,5.4,25,2025-04-10,Spring,Thursday,233,828.0,3.5
P044,Sports,1194.41,1137.1,5.0,32,2023-09-12,Fall,Tuesday,265,657.28,3.6
P011,Electronics,1809.07,1710.39,6.6,31,2023-06-07,Summer,Wednesday,121,30.59,3.8
P017,Electronics,302.88,287.04,3.4,58,2023-12-14,Winter,Thursday,268,169.91,4.3
P045,Beauty,605.12,539.05,4.2,47,2024-03-21,Spring,Thursday,368,103.73,4.2
P011,Electronics,985.09,970.78,3.1,32,2023-04-06,Spring,Thursday,480,497.52,3.4
P006,Electronics,1897.19,2000.32,9.4,36,2024-03-15,Spring,Friday,120,635.31,4.8
P034,Clothing,1488.31,1507.78,8.2,39,2025-09-17,Fall,Wednesday,232,1785.69,3.9
P014,Beauty,634.65,683.99,7.9,61,2024-07-28,Summer,Sunday,64,66.93,2.8
P048,Electronics,1181.68,1186.74,14.1,52,2024-07-16,Summer,Tuesday,316,329.64,3.5
P004,Sports,434.7,413.1,18.0,53,2023-08-15,Summer,Tuesday,456,53.59,4.5
P028,Electronics,553.66,535.56,6.4,44,2025-05-14,Spring,Wednesday,441,295.76,3.5
P012,Sports,300.28,285.18,12.4,58,2024-07-25,Summer,Thursday,137,632.34,3.4
P018,Clothing,517.19,475.27,0.8,64,2024-03-29,Spring,Friday,293,1218.37,3.7
P044,Beauty,80.04,75.84,14.5,82,2023-03-18,Spring,Saturday,98,104.82,3.5
P032,Beauty,552.64,556.47,2.3,58,2025-05-01,Spring,Thursday,291,270.16,5.0
P001,Electronics,1269.54,1320.2,7.9,38,2023-03-24,Spring,Friday,432,109.88,3.7
P009,Sports,1735.41,1866.16,13.7,34,2024-09-02,Fall,Monday,76,45.03,5.0
P027,Home,1306.39,1356.09,5.7,31,2025-11-16,Fall,Sunday,271,121.65,3.6
P016,Electronics,439.46,459.61,1.3,39,2024-10-15,Fall,Tuesday,241,1218.75,3.7
P043,Sports,515.92,459.3,2.4,49,2025-10-04,Fall,Saturday,46,1224.02,4.1
P043,Clothing,1243.02,1409.97,5.7,44,2025-03-12,Spring,Wednesday,391,61.44,3.8
P019,Electronics,464.41,543.8,3.5,61,2024-06-05,Summer,Wednesday,6,833.33,3.5
P035,Beauty,113.1,117.68,9.0,89,2025-04-27,Spring,Sunday,269,520.98,4.5
P002,Beauty,617.15,590.81,6.9,52,2023-01-17,Winter,Tuesday,34,490.76,3.3
P001,Beauty,602.87,625.77,4.0,38,2025-09-16,Fall,Tuesday,430,28.41,3.6
P045,Clothing,264.62,262.21,11.7,59,2025-07-14,Summer,Monday,80,112.07,2.5
P050,Beauty,57.96,57.67,16.4,79,2024-12-05,Winter,Thursday,142,280.25,3.9
P030,Home,1076.38,1055.89,0.8,35,2024-12-18,Winter,Wednesday,306,276.36,3.6
P019,Home,909.44,897.09,7.2,49,2023-07-23,Summer,Sunday,385,762.49,4.3
P022,Sports,678.15,715.38,12.0,60,2023-03-10,Spring,Friday,146,406.14,3.8
P029,Home,515.97,594.7,13.2,50,2023-10-14,Fall,Saturday,172,136.48,5.0
P031,Clothing,1308.32,1467.59,19.3,68,2025-02-25,Winter,Tuesday,336,269.77,4.4
P045,Clothing,449.7,507.36,8.1,54,2023-04-28,Spring,Friday,292,95.74,5.0
P036,Beauty,301.94,320.89,2.6,56,2024-03-01,Spring,Friday,368,74.77,3.7
P034,Sports,1268.86,1242.24,4.7,46,2025-05-12,Spring,Monday,45,2511.4,3.5
P029,Clothing,798.94,803.11,12.4,54,2025-06-18,Summer,Wednesday,388,84.99,3.6
P035,Sports,912.52,940.58,8.3,39,2025-10-16,Fall,Thursday,140,319.63,4.5
P025,Electronics,2965.55,2689.6,3.6,23,2025-04-22,Spring,Tuesday,102,347.7,2.6
P026,Home,1886.59,2031.73,6.5,14,2025-08-18,Summer,Monday,301,74.85,3.3
P015,Electronics,1949.13,1926.59,5.1,43,2024-07-28,Summer,Sunday,137,764.11,5.0
P001,Sports,1729.2,1597.42,10.4,23,2024-02-28,Winter,Wednesday,387,113.64,2.5
P007,Electronics,2774.14,2920.59,9.7,30,2025-06-18,Summer,Wednesday,146,121.07,3.2
P042,Beauty,329.08,368.04,22.9,67,2025-02-13,Winter,Thursday,196,12.16,3.0
P030,Clothing,1377.75,1356.87,4.8,40,2025-03-25,Spring,Tuesday,207,1861.32,4.4
P031,Sports,165.69,147.6,6.0,67,2024-02-14,Winter,Wednesday,7,1092.33,3.5
P014,Clothing,534.15,562.0,8.0,41,2023-10-30,Fall,Monday,215,129.58,3.0
P011,Home,597.03,604.42,1.1,39,2025-09-26,Fall,Friday,359,1080.57,4.3
P033,Sports,1645.67,1559.87,3.8,19,2025-01-29,Winter,Wednesday,289,54.73,3.6
P028,Clothing,1293.96,1322.32,3.1,47,2023-10-25,Fall,Wednesday,414,1925.8,3.4
P038,Sports,753.09,822.29,3.1,63,2025-01-29,Winter,Wednesday,421,1438.82,4.6
P002,Sports,124.78,129.08,0.6,69,2023-07-06,Summer,Thursday,256,880.26,4.6
P050,Beauty,131.02,138.19,6.4,84,2025-02-01,Winter,Saturday,336,166.72,2.9
P027,Home,1680.06,1426.36,8.1,20,2023-08-17,Summer,Thursday,371,172.28,3.7
P031,Electronics,1756.94,1676.57,13.4,45,2023-06-09,Summer,Friday,237,1251.11,3.4
P031,Clothing,1371.11,1337.6,12.6,52,2025-12-23,Winter,Tuesday,194,501.01,3.7
P030,Beauty,251.16,210.47,8.2,69,2025-04-27,Spring,Sunday,100,5.46,4.1
P033,Electronics,1878.18,2235.99,3.4,39,2025-10-18,Fall,Saturday,202,264.32,3.5
P047,Home,904.3,1006.02,11.2,40,2025-03-27,Spring,Thursday,243,689.42,3.3
P024,Clothing,1438.8,1633.6,8.8,35,2025-07-30,Summer,Wednesday,467,186.6,4.0
P042,Home,1830.55,1871.92,2.4,37,2023-12-03,Winter,Sunday,175,844.05,3.9
P019,Beauty,76.74,78.18,0.7,69,2023-12-19,Winter,Tuesday,250,178.4,3.8
P009,Home,1660.21,1523.54,9.0,30,2025-01-22,Winter,Wednesday,197,455.9,4.3
P034,Sports,1506.21,1501.54,4.3,40,2024-01-15,Winter,Monday,242,282.37,4.8
P028,Home,630.33,588.85,14.1,43,2024-05-25,Spring,Saturday,287,490.34,2.8
P022,Electronics,1708.75,1712.1,6.2,40,2024-07-22,Summer,Monday,492,40.2,3.2
P034,Electronics,2448.35,2420.94,10.8,30,2025-12-22,Winter,Monday,371,261.19,3.0
P037,Sports,146.65,149.76,9.1,72,2025-02-03,Winter,Monday,6,222.09,4.7
P023,Electronics,2246.96,1968.75,12.6,26,2024-04-02,Spring,Tuesday,468,327.76,3.4
P017,Electronics,1210.46,1208.72,9.7,40,2024-06-13,Summer,Thursday,470,271.09,4.1
P019,Beauty,360.69,396.33,4.8,78,2025-02-23,Winter,Sunday,97,698.97,4.2
P009,Clothing,260.65,293.76,5.3,72,2023-02-22,Winter,Wednesday,328,160.42,4.2
P027,Beauty,323.39,326.21,6.4,66,2025-06-07,Summer,Saturday,163,376.43,4.1
P008,Sports,1620.7,1456.56,8.0,27,2023-09-04,Fall,Monday,90,639.31,4.2
P038,Beauty,462.8,413.36,17.1,72,2025-06-14,Summer,Saturday,77,131.3,4.1
P028,Sports,380.59,355.79,22.4,70,2025-07-15,Summer,Tuesday,155,314.97,4.1
P023,Electronics,2404.13,2445.9,6.2,30,2024-02-08,Winter,Thursday,89,79.44,3.4
P024,Clothing,624.8,634.06,2.0,61,2025-02-25,Winter,Tuesday,241,899.38,4.2
P042,Sports,282.77,265.17,4.1,52,2023-09-02,Fall,Saturday,216,106.58,3.6
P027,Beauty,162.92,158.93,9.1,59,2025-10-31,Fall,Friday,278,111.27,3.4
P047,Sports,1345.78,1170.48,1.9,25,2025-11-10,Fall,Monday,255,5.65,3.4
P011,Home,398.57,386.41,7.8,59,2025-04-27,Spring,Sunday,236,1125.17,4.1
P009,Beauty,718.49,617.97,4.8,31,2024-08-29,Summer,Thursday,426,78.25,3.6
P040,Home,283.2,260.83,10.0,35,2025-06-16,Summer,Monday,221,113.85,4.3
P034,Sports,216.86,211.88,3.9,65,2023-06-10,Summer,Saturday,251,1877.58,2.0
P049,Sports,1722.42,1899.89,9.6,36,2024-04-15,Spring,Monday,468,130.33,4.1
P008,Beauty,99.92,104.97,2.1,62,2023-05-09,Spring,Tuesday,195,472.04,2.8
P036,Electronics,1573.93,1655.78,1.7,41,2023-06-11,Summer,Sunday,420,359.26,2.0
P042,Home,1074.88,1113.48,7.5,49,2024-05-03,Spring,Friday,123,1823.1,4.6
P047,Electronics,2737.67,2768.0,1.3,20,2025-01-03,Winter,Friday,23,93.78,3.2
P034,Clothing,1389.52,1344.96,5.3,45,2024-04-21,Spring,Sunday,426,835.24,4.3
P011,Home,1168.62,1309.75,16.3,32,2025-05-29,Spring,Thursday,48,88.66,3.8
P036,Sports,456.62,474.68,5.2,53,2024-02-14,Winter,Wednesday,92,213.74,3.3
P046,Beauty,211.9,208.58,2.5,58,2024-09-13,Fall,Friday,43,657.04,4.2
P044,Sports,1396.36,1535.5,5.9,45,2024-01-10,Winter,Wednesday,256,876.67,3.0
P040,Home,526.66,528.76,1.6,37,2024-08-04,Summer,Sunday,62,75.15,3.3
P043,Sports,481.22,516.04,8.6,57,2025-11-26,Fall,Wednesday,35,850.31,4.4
P038,Home,1996.15,2107.43,4.7,17,2025-03-26,Spring,Wednesday,412,55.77,4.3
P017,Beauty,431.39,430.07,18.7,70,2024-01-22,Winter,Monday,101,1066.56,2.2
P042,Home,1683.33,1761.96,2.2,20,2024-09-30,Fall,Monday,9,334.13,3.2
P026,Clothing,170.56,141.5,2.2,56,2025-08-05,Summer,Tuesday,329,102.53,2.2
P036,Home,1552.37,1569.5,12.0,36,2025-05-13,Spring,Tuesday,464,940.71,3.6
P029,Clothing,1465.32,1509.28,7.9,29,2024-09-05,Fall,Thursday,409,0.59,3.2
P002,Sports,944.14,1103.54,12.8,42,2025-05-09,Spring,Friday,338,273.4,3.7
P008,Clothing,110.57,125.21,1.2,76,2024-11-13,Fall,Wednesday,25,1743.39,3.3
P033,Home,336.99,311.52,4.5,38,2023-03-11,Spring,Saturday,224,947.71,3.4
P027,Sports,1015.95,997.01,5.6,43,2025-02-21,Winter,Friday,390,5.38,2.3
P020,Home,1819.34,1917.84,13.5,21,2025-08-13,Summer,Wednesday,166,149.47,4.1
P006,Beauty,669.96,626.31,3.6,44,2025-03-19,Spring,Wednesday,60,224.85,3.4
P025,Electronics,1538.93,1579.76,12.1,51,2025-02-23,Winter,Sunday,278,921.09,3.3
P048,Sports,685.2,721.87,8.6,48,2023-11-26,Fall,Sunday,259,67.85,3.5
P017,Sports,1110.87,1040.89,9.0,58,2025-01-12,Winter,Sunday,257,180.41,3.2
P048,Sports,506.82,532.31,7.6,59,2023-05-20,Spring,Saturday,407,64.63,2.4
P049,Home,1779.35,1747.55,5.5,25,2025-08-28,Summer,Thursday,439,558.88,3.3
P005,Electronics,1956.96,1929.95,4.6,35,2025-09-17,Fall,Wednesday,414,349.52,4.4
P008,Home,304.13,336.12,3.9,46,2023-01-18,Winter,Wednesday,299,526.02,2.3
P027,Home,872.12,861.53,2.9,45,2024-06-25,Summer,Tuesday,170,1017.03,4.4
P002,Electronics,2800.92,2881.01,5.1,23,2025-06-19,Summer,Thursday,489,187.11,3.2
P023,Clothing,260.98,263.95,9.0,66,2023-08-29,Summer,Tuesday,174,274.79,4.1
P023,Electronics,2966.39,2856.22,3.2,33,2025-02-02,Winter,Sunday,136,1029.81,3.4
P026,Beauty,399.53,401.87,18.1,69,2023-11-08,Fall,Wednesday,295,395.01,3.6
P009,Clothing,1287.57,1344.34,7.2,45,2025-01-22,Winter,Wednesday,15,401.54,1.9
P041,Electronics,1823.19,1606.66,3.1,35,2023-02-06,Winter,Monday,249,246.24,2.8
P007,Electronics,2661.7,2796.59,6.6,26,2024-05-31,Spring,Friday,205,771.58,3.5
P038,Sports,578.03,581.51,4.5,50,2025-06-04,Summer,Wednesday,41,189.25,4.7
P007,Home,1142.18,1198.04,7.8,31,2025-09-19,Fall,Friday,264,908.37,4.1
P005,Electronics,1568.99,1539.42,3.7,47,2024-06-04,Summer,Tuesday,357,762.68,3.3
P028,Home,1054.02,928.02,3.5,35,2024-04-30,Spring,Tuesday,62,241.9,4.3
P025,Home,1233.28,1346.31,3.3,35,2024-07-24,Summer,Wednesday,336,45.0,3.3
P041,Electronics,560.53,541.75,4.1,48,2024-05-24,Spring,Friday,287,270.24,3.6
P008,Clothing,146.42,153.46,11.6,73,2024-05-23,Spring,Thursday,345,1060.17,5.0
P046,Sports,1124.66,1254.34,5.9,33,2023-07-13,Summer,Thursday,108,148.67,2.6
P005,Clothing,325.61,329.32,13.3,62,2023-06-02,Summer,Friday,210,30.39,4.7
P042,Home,343.74,310.21,1.0,39,2023-07-20,Summer,Thursday,146,947.26,3.4
P037,Electronics,2276.16,2014.07,2.9,40,2024-05-19,Spring,Sunday,465,367.17,4.3
P001,Electronics,1435.51,1475.7,3.1,48,2025-03-06,Spring,Thursday,115,559.28,4.3
